JobID|JobIDRaw|Cluster|Partition|Account|Group|GID|User|UID|Submit|Eligible|Start|End|Elapsed|ExitCode|State|NNodes|NCPUS|ReqCPUS|ReqMem|ReqGRES|Timelimit|QOS|NodeList|JobName|NTasks
1093|1093|micro|normal|account1|user3|1003|user3|1003|2021-02-11T23:58:57|2021-02-11T23:58:57|2021-02-12T03:27:25|2021-02-12T03:34:50|00:07:25|0:0|COMPLETED|1|1|1|2800Mc||00:28:00|normal|n4|jobid_1093|
1094|1094|micro|normal|account2|user5|1005|user5|1005|2021-02-11T23:59:04|2021-02-11T23:59:04|2021-02-12T00:29:37|2021-02-12T00:58:37|00:29:00|0:0|COMPLETED|1|1|1|2800Mc||00:29:00|normal|g1|jobid_1094|
1095|1095|micro|normal|account1|user3|1003|user3|1003|2021-02-12T00:00:31|2021-02-12T00:00:31|2021-02-12T00:51:11|2021-02-12T00:54:58|00:03:47|0:0|COMPLETED|1|1|1|2800Mc||00:08:00|normal|n3|jobid_1095|
1096|1096|micro|normal|account2|user5|1005|user5|1005|2021-02-12T00:02:12|2021-02-12T00:02:12|2021-02-12T00:40:09|2021-02-12T00:51:09|00:11:00|0:0|COMPLETED|1|6|6|2800Mc||00:11:00|normal|n3|jobid_1096|
1097|1097|micro|normal|account1|user1|1001|user1|1001|2021-02-12T00:02:23|2021-02-12T00:02:23|2021-02-12T01:45:23|2021-02-12T01:59:23|00:14:00|0:0|COMPLETED|1|12|12|2800Mc||00:14:00|normal|m1|jobid_1097|
1098|1098|micro|normal|account1|user3|1003|user3|1003|2021-02-12T00:02:53|2021-02-12T00:02:53|2021-02-12T02:05:59|2021-02-12T02:24:16|00:18:17|0:0|COMPLETED|1|12|12|500000Mn||00:22:00|normal|b1|jobid_1098|
1099|1099|micro|normal|account1|user1|1001|user1|1001|2021-02-12T00:03:07|2021-02-12T00:03:07|2021-02-12T01:45:23|2021-02-12T01:45:23|00:00:00|0:0|COMPLETED|1|6|6|2800Mc||00:13:00|normal|m2|jobid_1099|
1100|1100|micro|normal|account1|user2|1002|user2|1002|2021-02-12T00:04:07|2021-02-12T00:04:07|2021-02-12T03:23:54|2021-02-12T03:23:54|00:00:00|0:0|COMPLETED|1|1|1|500000Mn||00:07:00|normal|b1|jobid_1100|
1101|1101|micro|normal|account1|user3|1003|user3|1003|2021-02-12T00:04:45|2021-02-12T00:04:45|2021-02-12T00:12:25|2021-02-12T00:16:01|00:03:36|0:0|COMPLETED|8|96|96|2800Mc||00:05:00|normal|m[1-4],n[1-4]|jobid_1101|
1102|1102|micro|normal|account2|user5|1005|user5|1005|2021-02-12T00:04:47|2021-02-12T00:04:47|2021-02-12T03:26:55|2021-02-12T03:45:04|00:18:09|0:0|COMPLETED|1|1|1|2800Mc||00:28:00|normal|n4|jobid_1102|
1103|1103|micro|normal|account1|user3|1003|user3|1003|2021-02-12T00:05:29|2021-02-12T00:05:29|2021-02-12T09:23:53|2021-02-12T09:41:37|00:17:44|0:0|COMPLETED|1|12|12|2800Mc||00:29:00|normal|m2|jobid_1103|
1104|1104|micro|normal|account1|user3|1003|user3|1003|2021-02-12T00:05:49|2021-02-12T00:05:49|2021-02-12T00:40:09|2021-02-12T00:59:35|00:19:26|0:0|COMPLETED|2|24|24|2800Mc||00:22:00|normal|n[1-2]|jobid_1104|
1105|1105|micro|normal|account1|user1|1001|user1|1001|2021-02-12T00:07:47|2021-02-12T00:07:47|2021-02-12T04:52:19|2021-02-12T05:13:56|00:21:37|0:0|COMPLETED|1|1|1|2800Mc|gpu:1|00:27:00|normal|g1|jobid_1105|
1106|1106|micro|normal|account1|user1|1001|user1|1001|2021-02-12T00:08:12|2021-02-12T00:08:12|2021-02-12T00:30:07|2021-02-12T00:30:07|00:00:00|0:0|COMPLETED|1|1|1|2800Mc|gpu:1|00:14:00|normal|g1|jobid_1106|
1107|1107|micro|normal|account1|user2|1002|user2|1002|2021-02-12T00:08:55|2021-02-12T00:08:55|2021-02-12T03:24:24|2021-02-12T03:36:24|00:12:00|0:0|COMPLETED|1|1|1|500000Mn||00:12:00|normal|b1|jobid_1107|
1108|1108|micro|normal|account2|user5|1005|user5|1005|2021-02-12T00:09:48|2021-02-12T00:09:48|2021-02-12T03:26:35|2021-02-12T03:39:15|00:12:40|0:0|COMPLETED|1|6|6|2800Mc||00:30:00|normal|n4|jobid_1108|
1109|1109|micro|normal|account1|user2|1002|user2|1002|2021-02-12T00:11:44|2021-02-12T00:11:44|2021-02-12T10:13:54|2021-02-12T10:13:54|00:00:00|0:0|COMPLETED|1|6|6|2800Mc||00:29:00|normal|n3|jobid_1109|
1110|1110|micro|normal|account1|user2|1002|user2|1002|2021-02-12T00:11:45|2021-02-12T00:11:45|2021-02-12T02:06:29|2021-02-12T02:20:22|00:13:53|0:0|COMPLETED|1|1|1|2800Mc||00:18:00|normal|m4|jobid_1110|
1111|1111|micro|normal|account1|user2|1002|user2|1002|2021-02-12T00:12:31|2021-02-12T00:12:31|2021-02-12T00:29:07|2021-02-12T00:29:07|00:00:00|0:0|COMPLETED|1|1|1|2800Mc||00:13:00|normal|b1|jobid_1111|
1112|1112|micro|normal|account1|user2|1002|user2|1002|2021-02-12T00:13:08|2021-02-12T00:13:08|2021-02-12T11:56:54|2021-02-12T12:23:29|00:26:35|0:0|COMPLETED|1|2|2|2800Mc|gpu:2|00:27:00|normal|g1|jobid_1112|
1113|1113|micro|normal|account2|user5|1005|user5|1005|2021-02-12T00:14:43|2021-02-12T00:14:43|2021-02-12T01:52:24|2021-02-12T01:59:08|00:06:44|0:0|COMPLETED|1|1|1|2800Mc||00:18:00|normal|n4|jobid_1113|
1114|1114|micro|normal|account1|user2|1002|user2|1002|2021-02-12T00:15:14|2021-02-12T00:15:14|2021-02-12T01:58:57|2021-02-12T02:04:51|00:05:54|0:0|COMPLETED|1|6|6|2800Mc||00:11:00|normal|n4|jobid_1114|
1115|1115|micro|normal|account1|user2|1002|user2|1002|2021-02-12T00:16:19|2021-02-12T00:16:19|2021-02-12T02:04:59|2021-02-12T02:04:59|00:00:00|0:0|COMPLETED|1|6|6|2800Mc||00:09:00|normal|n4|jobid_1115|
1116|1116|micro|normal|account2|user5|1005|user5|1005|2021-02-12T00:17:19|2021-02-12T00:17:19|2021-02-12T00:20:05|2021-02-12T00:33:07|00:13:02|0:0|COMPLETED|1|12|12|2800Mc||00:21:00|normal|n4|jobid_1116|
1117|1117|micro|normal|account2|user4|1004|user4|1004|2021-02-12T00:18:58|2021-02-12T00:18:58|2021-02-12T01:12:44|2021-02-12T01:42:40|00:29:56|0:0|COMPLETED|1|12|12|2800Mc||00:30:00|normal|n4|jobid_1117|
1118|1118|micro|normal|account1|user2|1002|user2|1002|2021-02-12T00:19:30|2021-02-12T00:19:30|2021-02-12T01:12:31|2021-02-12T01:25:13|00:12:42|0:0|COMPLETED|3|36|36|2800Mc||00:16:00|normal|m[1-3]|jobid_1118|
1119|1119|micro|normal|account1|user2|1002|user2|1002|2021-02-12T00:19:39|2021-02-12T00:19:39|2021-02-12T02:57:17|2021-02-12T03:13:41|00:16:24|0:0|COMPLETED|1|12|12|2800Mc||00:22:00|normal|m4|jobid_1119|
1120|1120|micro|normal|account2|user5|1005|user5|1005|2021-02-12T00:23:49|2021-02-12T00:23:49|2021-02-12T00:33:08|2021-02-12T00:46:05|00:12:57|0:0|COMPLETED|1|12|12|2800Mc||00:28:00|normal|n4|jobid_1120|
1121|1121|micro|normal|account1|user3|1003|user3|1003|2021-02-12T00:25:17|2021-02-12T00:25:17|2021-02-12T04:07:08|2021-02-12T04:36:08|00:29:00|0:0|COMPLETED|1|12|12|2800Mc|gpu:2|00:30:00|normal|g1|jobid_1121|
1122|1122|micro|normal|account2|user4|1004|user4|1004|2021-02-12T00:25:47|2021-02-12T00:25:47|2021-02-12T01:52:24|2021-02-12T01:58:47|00:06:23|0:0|COMPLETED|1|6|6|2800Mc||00:17:00|normal|n4|jobid_1122|
1123|1123|micro|normal|account2|user5|1005|user5|1005|2021-02-12T00:28:36|2021-02-12T00:28:36|2021-02-12T00:51:11|2021-02-12T00:58:11|00:07:00|0:0|COMPLETED|1|1|1|2800Mc||00:07:00|normal|n3|jobid_1123|
1124|1124|micro|normal|account1|user2|1002|user2|1002|2021-02-12T00:28:43|2021-02-12T00:28:43|2021-02-12T00:29:07|2021-02-12T00:29:07|00:00:00|0:0|COMPLETED|1|1|1|2800Mc||00:05:00|normal|b1|jobid_1124|
1125|1125|micro|normal|account2|user5|1005|user5|1005|2021-02-12T00:30:16|2021-02-12T00:30:16|2021-02-12T02:05:59|2021-02-12T02:05:59|00:00:00|0:0|COMPLETED|1|6|6|2800Mc||00:30:00|normal|m4|jobid_1125|
1126|1126|micro|normal|account2|user4|1004|user4|1004|2021-02-12T00:30:47|2021-02-12T00:30:47|2021-02-12T00:56:11|2021-02-12T00:56:53|00:00:42|0:0|COMPLETED|2|24|24|2800Mc||00:05:00|normal|m[1-2]|jobid_1126|
1127|1127|micro|normal|account2|user5|1005|user5|1005|2021-02-12T00:31:06|2021-02-12T00:31:06|2021-02-12T07:17:49|2021-02-12T07:20:15|00:02:26|0:0|COMPLETED|1|1|1|2800Mc||00:23:00|normal|m3|jobid_1127|
1128|1128|micro|normal|account1|user2|1002|user2|1002|2021-02-12T00:31:24|2021-02-12T00:31:24|2021-02-12T00:52:11|2021-02-12T00:52:11|00:00:00|0:0|COMPLETED|1|6|6|2800Mc||00:05:00|normal|m4|jobid_1128|
1129|1129|micro|normal|account1|user1|1001|user1|1001|2021-02-12T00:31:56|2021-02-12T00:31:56|2021-02-12T00:36:54|2021-02-12T00:50:29|00:13:35|0:0|COMPLETED|4|48|48|2800Mc||00:28:00|normal|m[1-4]|jobid_1129|
1130|1130|micro|normal|account1|user1|1001|user1|1001|2021-02-12T00:32:50|2021-02-12T00:32:50|2021-02-12T11:18:47|2021-02-12T11:19:21|00:00:34|0:0|COMPLETED|1|1|1|500000Mn||00:12:00|normal|b1|jobid_1130|
1131|1131|micro|normal|account2|user4|1004|user4|1004|2021-02-12T00:33:32|2021-02-12T00:33:32|2021-02-12T01:33:20|2021-02-12T01:45:20|00:12:00|0:0|COMPLETED|2|24|24|2800Mc||00:22:00|normal|m[1-2]|jobid_1131|
1132|1132|micro|normal|account2|user5|1005|user5|1005|2021-02-12T00:33:41|2021-02-12T00:33:41|2021-02-12T00:34:08|2021-02-12T00:34:08|00:00:00|0:0|COMPLETED|1|1|1|2800Mc||00:05:00|normal|b1|jobid_1132|
1133|1133|micro|normal|account1|user3|1003|user3|1003|2021-02-12T00:35:56|2021-02-12T00:35:56|2021-02-12T00:53:11|2021-02-12T00:58:26|00:05:15|0:0|COMPLETED|1|12|12|2800Mc||00:08:00|normal|n4|jobid_1133|
1134|1134|micro|normal|account2|user4|1004|user4|1004|2021-02-12T00:36:01|2021-02-12T00:36:01|2021-02-12T01:45:23|2021-02-12T01:50:05|00:04:42|0:0|COMPLETED|1|6|6|2800Mc||00:12:00|normal|m2|jobid_1134|
1135|1135|micro|normal|account1|user3|1003|user3|1003|2021-02-12T00:36:29|2021-02-12T00:36:29|2021-02-12T05:35:28|2021-02-12T05:36:23|00:00:55|0:0|COMPLETED|1|6|6|2800Mc||00:30:00|normal|g1|jobid_1135|
1136|1136|micro|normal|account1|user1|1001|user1|1001|2021-02-12T00:37:04|2021-02-12T00:37:04|2021-02-12T02:28:09|2021-02-12T02:47:24|00:19:15|0:0|COMPLETED|1|12|12|500000Mn||00:26:00|normal|b1|jobid_1136|
1137|1137|micro|normal|account1|user1|1001|user1|1001|2021-02-12T00:37:16|2021-02-12T00:37:16|2021-02-12T09:54:09|2021-02-12T10:15:06|00:20:57|0:0|COMPLETED|1|12|12|2800Mc||00:29:00|normal|m2|jobid_1137|
1138|1138|micro|normal|account2|user4|1004|user4|1004|2021-02-12T00:37:55|2021-02-12T00:37:55|2021-02-12T00:46:10|2021-02-12T00:46:10|00:00:00|0:0|COMPLETED|1|12|12|2800Mc||00:05:00|normal|n4|jobid_1138|
1139|1139|micro|normal|account1|user1|1001|user1|1001|2021-02-12T00:38:56|2021-02-12T00:38:56|2021-02-12T03:13:52|2021-02-12T03:23:52|00:10:00|0:0|COMPLETED|1|12|12|500000Mn||00:10:00|normal|b1|jobid_1139|
1140|1140|micro|normal|account2|user5|1005|user5|1005|2021-02-12T00:39:11|2021-02-12T00:39:11|2021-02-12T02:05:59|2021-02-12T02:21:50|00:15:51|0:0|COMPLETED|1|12|12|2800Mc|gpu:2|00:20:00|normal|g1|jobid_1140|
1141|1141|micro|normal|account1|user2|1002|user2|1002|2021-02-12T00:41:16|2021-02-12T00:41:16|2021-02-12T03:12:21|2021-02-12T03:41:21|00:29:00|0:0|COMPLETED|1|12|12|2800Mc||00:29:00|normal|g1|jobid_1141|
1142|1142|micro|normal|account1|user2|1002|user2|1002|2021-02-12T00:41:25|2021-02-12T00:41:25|2021-02-12T10:14:24|2021-02-12T10:14:25|00:00:01|0:0|COMPLETED|1|6|6|2800Mc||00:17:00|normal|n3|jobid_1142|
1143|1143|micro|normal|account1|user2|1002|user2|1002|2021-02-12T00:42:59|2021-02-12T00:42:59|2021-02-12T00:51:11|2021-02-12T00:55:30|00:04:19|0:0|COMPLETED|1|1|1|2800Mc||00:07:00|normal|n3|jobid_1143|
1144|1144|micro|normal|account1|user3|1003|user3|1003|2021-02-12T00:43:49|2021-02-12T00:43:49|2021-02-12T06:20:38|2021-02-12T06:30:41|00:10:03|0:0|COMPLETED|1|1|1|500000Mn||00:11:00|normal|b1|jobid_1144|
1145|1145|micro|normal|account1|user3|1003|user3|1003|2021-02-12T00:44:41|2021-02-12T00:44:41|2021-02-12T04:31:14|2021-02-12T04:43:37|00:12:23|0:0|COMPLETED|1|12|12|2800Mc||00:18:00|normal|b1|jobid_1145|
1146|1146|micro|normal|account1|user3|1003|user3|1003|2021-02-12T00:45:19|2021-02-12T00:45:19|2021-02-12T01:12:31|2021-02-12T01:12:31|00:00:00|0:0|COMPLETED|8|96|96|2800Mc||00:21:00|normal|b1,m[1-4],n[1-2,4]|jobid_1146|
1147|1147|micro|normal|account1|user2|1002|user2|1002|2021-02-12T00:45:31|2021-02-12T00:45:31|2021-02-12T04:07:08|2021-02-12T04:31:08|00:24:00|0:0|COMPLETED|1|12|12|2800Mc||00:24:00|normal|b1|jobid_1147|
1148|1148|micro|normal|account1|user1|1001|user1|1001|2021-02-12T00:45:32|2021-02-12T00:45:32|2021-02-12T00:50:40|2021-02-12T00:53:11|00:02:31|0:0|COMPLETED|2|24|24|2800Mc||00:05:00|normal|b1,n4|jobid_1148|
1149|1149|micro|normal|account1|user3|1003|user3|1003|2021-02-12T00:46:31|2021-02-12T00:46:31|2021-02-12T01:52:24|2021-02-12T02:04:25|00:12:01|0:0|TIMEOUT|1|1|1|2800Mc||00:12:00|normal|n4|jobid_1149|
1150|1150|micro|normal|account1|user2|1002|user2|1002|2021-02-12T00:48:43|2021-02-12T00:48:43|2021-02-12T04:36:15|2021-02-12T04:39:32|00:03:17|0:0|COMPLETED|1|12|12|2800Mc|gpu:2|00:14:00|normal|g1|jobid_1150|
1151|1151|micro|normal|account2|user5|1005|user5|1005|2021-02-12T00:49:53|2021-02-12T00:49:53|2021-02-12T00:51:11|2021-02-12T00:53:34|00:02:23|0:0|COMPLETED|1|1|1|2800Mc||00:06:00|normal|m4|jobid_1151|
1152|1152|micro|normal|account1|user1|1001|user1|1001|2021-02-12T00:50:03|2021-02-12T00:50:03|2021-02-12T01:52:24|2021-02-12T02:00:49|00:08:25|0:0|COMPLETED|1|1|1|2800Mc||00:14:00|normal|n4|jobid_1152|
1153|1153|micro|normal|account2|user4|1004|user4|1004|2021-02-12T00:51:35|2021-02-12T00:51:35|2021-02-12T01:00:12|2021-02-12T01:21:07|00:20:55|0:0|COMPLETED|2|24|24|2800Mc||00:22:00|normal|g1,n3|jobid_1153|
1154|1154|micro|normal|account1|user3|1003|user3|1003|2021-02-12T00:51:40|2021-02-12T00:51:40|2021-02-12T04:43:47|2021-02-12T04:45:33|00:01:46|0:0|COMPLETED|1|12|12|500000Mn||00:19:00|normal|b1|jobid_1154|
1155|1155|micro|normal|account1|user1|1001|user1|1001|2021-02-12T00:51:47|2021-02-12T00:51:47|2021-02-12T09:54:09|2021-02-12T10:07:26|00:13:17|0:0|COMPLETED|1|12|12|2800Mc||00:19:00|normal|m3|jobid_1155|
1156|1156|micro|normal|account1|user1|1001|user1|1001|2021-02-12T00:52:02|2021-02-12T00:52:02|2021-02-12T01:02:29|2021-02-12T01:06:11|00:03:42|0:0|COMPLETED|8|96|96|2800Mc||00:05:00|normal|b1,m[1-4],n[1-2,4]|jobid_1156|
1157|1157|micro|normal|account2|user5|1005|user5|1005|2021-02-12T00:52:02|2021-02-12T00:52:02|2021-02-12T05:35:28|2021-02-12T06:02:28|00:27:00|0:0|COMPLETED|1|2|2|2800Mc|gpu:2|00:27:00|normal|g1|jobid_1157|
1158|1158|micro|normal|account1|user1|1001|user1|1001|2021-02-12T00:52:45|2021-02-12T00:52:45|2021-02-12T01:06:11|2021-02-12T01:12:31|00:06:20|0:0|COMPLETED|8|96|96|2800Mc||00:07:00|normal|b1,m[1-4],n[1-2,4]|jobid_1158|
1159|1159|micro|normal|account1|user3|1003|user3|1003|2021-02-12T00:53:38|2021-02-12T00:53:38|2021-02-12T00:53:41|2021-02-12T00:55:34|00:01:53|0:0|COMPLETED|1|12|12|2800Mc||00:06:00|normal|m4|jobid_1159|
1160|1160|micro|normal|account1|user3|1003|user3|1003|2021-02-12T00:54:25|2021-02-12T00:54:25|2021-02-12T11:28:39|2021-02-12T11:56:54|00:28:15|0:0|COMPLETED|1|1|1|2800Mc|gpu:1|00:30:00|normal|g1|jobid_1160|
1161|1161|micro|normal|account1|user3|1003|user3|1003|2021-02-12T00:55:51|2021-02-12T00:55:51|2021-02-12T10:16:57|2021-02-12T10:42:36|00:25:39|0:0|COMPLETED|1|1|1|2800Mc||00:30:00|normal|m3|jobid_1161|
1162|1162|micro|normal|account2|user5|1005|user5|1005|2021-02-12T00:55:59|2021-02-12T00:55:59|2021-02-12T00:59:35|2021-02-12T01:02:29|00:02:54|0:0|COMPLETED|8|96|96|2800Mc||00:29:00|normal|b1,m[1-4],n[1-2,4]|jobid_1162|
1163|1163|micro|normal|account1|user1|1001|user1|1001|2021-02-12T00:56:54|2021-02-12T00:56:54|2021-02-12T06:09:36|2021-02-12T06:09:36|00:00:00|0:0|COMPLETED|1|2|2|2800Mc|gpu:2|00:21:00|normal|g1|jobid_1163|
1164|1164|micro|normal|account2|user4|1004|user4|1004|2021-02-12T00:57:16|2021-02-12T00:57:16|2021-02-12T01:20:47|2021-02-12T01:23:26|00:02:39|0:0|COMPLETED|1|6|6|2800Mc||00:07:00|normal|m4|jobid_1164|
1165|1165|micro|normal|account1|user2|1002|user2|1002|2021-02-12T00:58:49|2021-02-12T00:58:49|2021-02-12T04:45:47|2021-02-12T05:08:24|00:22:37|0:0|COMPLETED|1|12|12|2800Mc||00:30:00|normal|b1|jobid_1165|
1166|1166|micro|normal|account1|user1|1001|user1|1001|2021-02-12T00:59:16|2021-02-12T00:59:16|2021-02-12T04:39:46|2021-02-12T04:40:30|00:00:44|0:0|COMPLETED|1|12|12|2800Mc||00:17:00|normal|g1|jobid_1166|
1167|1167|micro|normal|account1|user1|1001|user1|1001|2021-02-12T00:59:24|2021-02-12T00:59:24|2021-02-12T10:22:02|2021-02-12T10:50:03|00:28:01|0:0|TIMEOUT|1|1|1|2800Mc||00:28:00|normal|m1|jobid_1167|
1168|1168|micro|normal|account1|user3|1003|user3|1003|2021-02-12T00:59:28|2021-02-12T00:59:28|2021-02-12T06:06:31|2021-02-12T06:17:10|00:10:39|0:0|COMPLETED|2|24|24|2800Mc||00:20:00|normal|m[1-2]|jobid_1168|
1169|1169|micro|normal|account1|user2|1002|user2|1002|2021-02-12T00:59:30|2021-02-12T00:59:30|2021-02-12T05:35:28|2021-02-12T06:02:28|00:27:00|0:0|COMPLETED|1|12|12|2800Mc||00:27:00|normal|b1|jobid_1169|
1170|1170|micro|normal|account1|user1|1001|user1|1001|2021-02-12T01:00:28|2021-02-12T01:00:28|2021-02-12T06:16:01|2021-02-12T06:20:28|00:04:27|0:0|COMPLETED|2|24|24|2800Mc||00:15:00|normal|n[1-2]|jobid_1170|
1171|1171|micro|normal|account2|user5|1005|user5|1005|2021-02-12T01:01:24|2021-02-12T01:01:24|2021-02-12T01:13:14|2021-02-12T01:14:15|00:01:01|0:0|COMPLETED|1|6|6|2800Mc||00:05:00|normal|n2|jobid_1171|
1172|1172|micro|normal|account1|user3|1003|user3|1003|2021-02-12T01:02:50|2021-02-12T01:02:50|2021-02-12T09:37:29|2021-02-12T09:37:29|00:00:00|0:0|COMPLETED|1|1|1|2800Mc||00:16:00|normal|n1|jobid_1172|
1173|1173|micro|normal|account2|user4|1004|user4|1004|2021-02-12T01:04:11|2021-02-12T01:04:11|2021-02-12T01:12:44|2021-02-12T01:12:44|00:00:00|0:0|COMPLETED|2|24|24|2800Mc||00:18:00|normal|n[1-2]|jobid_1173|
1174|1174|micro|normal|account1|user1|1001|user1|1001|2021-02-12T01:06:02|2021-02-12T01:06:02|2021-02-12T01:15:15|2021-02-12T01:19:55|00:04:40|0:0|COMPLETED|1|1|1|2800Mc||00:05:00|normal|m4|jobid_1174|
1175|1175|micro|normal|account1|user1|1001|user1|1001|2021-02-12T01:06:19|2021-02-12T01:06:19|2021-02-12T02:05:59|2021-02-12T02:32:59|00:27:00|0:0|COMPLETED|2|24|24|2800Mc||00:27:00|normal|m[2-3]|jobid_1175|
1176|1176|micro|normal|account1|user3|1003|user3|1003|2021-02-12T01:06:24|2021-02-12T01:06:24|2021-02-12T01:14:45|2021-02-12T01:16:08|00:01:23|0:0|COMPLETED|1|12|12|2800Mc||00:05:00|normal|n2|jobid_1176|
1177|1177|micro|normal|account2|user5|1005|user5|1005|2021-02-12T01:06:59|2021-02-12T01:06:59|2021-02-12T07:17:19|2021-02-12T07:23:49|00:06:30|0:0|COMPLETED|1|6|6|2800Mc||00:26:00|normal|m3|jobid_1177|
1178|1178|micro|normal|account1|user2|1002|user2|1002|2021-02-12T01:08:55|2021-02-12T01:08:55|2021-02-12T12:27:23|2021-02-12T12:54:03|00:26:40|0:0|COMPLETED|1|1|1|2800Mc|gpu:1|00:30:00|normal|g1|jobid_1178|
1179|1179|micro|normal|account2|user5|1005|user5|1005|2021-02-12T01:10:23|2021-02-12T01:10:23|2021-02-12T02:08:00|2021-02-12T02:20:29|00:12:29|0:0|COMPLETED|1|12|12|2800Mc||00:20:00|normal|m1|jobid_1179|
1180|1180|micro|normal|account2|user5|1005|user5|1005|2021-02-12T01:11:49|2021-02-12T01:11:49|2021-02-12T01:13:14|2021-02-12T01:16:08|00:02:54|0:0|COMPLETED|1|12|12|2800Mc||00:05:00|normal|n1|jobid_1180|
1181|1181|micro|normal|account2|user4|1004|user4|1004|2021-02-12T01:12:20|2021-02-12T01:12:20|2021-02-12T02:22:06|2021-02-12T02:40:39|00:18:33|0:0|COMPLETED|1|6|6|2800Mc||00:24:00|normal|g1|jobid_1181|
1182|1182|micro|normal|account2|user4|1004|user4|1004|2021-02-12T01:12:47|2021-02-12T01:12:47|2021-02-12T01:22:47|2021-02-12T01:37:13|00:14:26|0:0|COMPLETED|2|24|24|2800Mc||00:20:00|normal|b1,g1|jobid_1182|
1183|1183|micro|normal|account1|user2|1002|user2|1002|2021-02-12T01:12:49|2021-02-12T01:12:49|2021-02-12T01:22:47|2021-02-12T01:51:47|00:29:00|0:0|COMPLETED|3|36|36|2800Mc||00:29:00|normal|n[1-3]|jobid_1183|
1184|1184|micro|normal|account2|user5|1005|user5|1005|2021-02-12T01:14:39|2021-02-12T01:14:39|2021-02-12T01:52:24|2021-02-12T02:11:25|00:19:01|0:0|TIMEOUT|1|1|1|2800Mc||00:19:00|normal|n4|jobid_1184|
1185|1185|micro|normal|account1|user2|1002|user2|1002|2021-02-12T01:16:04|2021-02-12T01:16:04|2021-02-12T01:59:27|2021-02-12T01:59:27|00:00:00|0:0|COMPLETED|1|12|12|2800Mc||00:13:00|normal|m1|jobid_1185|
1186|1186|micro|normal|account1|user1|1001|user1|1001|2021-02-12T01:16:24|2021-02-12T01:16:24|2021-02-12T09:09:50|2021-02-12T09:31:50|00:22:00|0:0|COMPLETED|1|12|12|2800Mc||00:22:00|normal|n1|jobid_1186|
1187|1187|micro|normal|account1|user3|1003|user3|1003|2021-02-12T01:17:45|2021-02-12T01:17:45|2021-02-12T02:26:08|2021-02-12T02:30:54|00:04:46|0:0|COMPLETED|2|24|24|2800Mc||00:05:00|normal|m[1,4]|jobid_1187|
1188|1188|micro|normal|account1|user1|1001|user1|1001|2021-02-12T01:17:51|2021-02-12T01:17:51|2021-02-12T06:18:10|2021-02-12T06:26:37|00:08:27|0:0|COMPLETED|2|24|24|2800Mc||00:13:00|normal|n[3-4]|jobid_1188|
1189|1189|micro|normal|account1|user1|1001|user1|1001|2021-02-12T01:18:00|2021-02-12T01:18:00|2021-02-12T07:18:19|2021-02-12T07:19:53|00:01:34|0:0|COMPLETED|1|6|6|2800Mc||00:17:00|normal|m2|jobid_1189|
1190|1190|micro|normal|account2|user4|1004|user4|1004|2021-02-12T01:18:00|2021-02-12T01:18:00|2021-02-12T01:33:20|2021-02-12T01:41:20|00:08:00|0:0|COMPLETED|2|24|24|2800Mc||00:08:00|normal|m[3-4]|jobid_1190|
1191|1191|micro|normal|account2|user4|1004|user4|1004|2021-02-12T01:19:50|2021-02-12T01:19:50|2021-02-12T01:20:18|2021-02-12T01:22:45|00:02:27|0:0|COMPLETED|3|36|36|2800Mc||00:10:00|normal|b1,n[1-2]|jobid_1191|
1192|1192|micro|normal|account1|user2|1002|user2|1002|2021-02-12T01:21:03|2021-02-12T01:21:03|2021-02-12T09:45:34|2021-02-12T10:04:16|00:18:42|0:0|COMPLETED|1|12|12|2800Mc||00:24:00|normal|m4|jobid_1192|
1193|1193|micro|normal|account2|user4|1004|user4|1004|2021-02-12T01:21:29|2021-02-12T01:21:29|2021-02-12T04:40:46|2021-02-12T04:51:52|00:11:06|0:0|COMPLETED|1|12|12|2800Mc||00:24:00|normal|g1|jobid_1193|
1194|1194|micro|normal|account1|user3|1003|user3|1003|2021-02-12T01:22:43|2021-02-12T01:22:43|2021-02-12T04:00:37|2021-02-12T04:07:03|00:06:26|0:0|COMPLETED|2|24|24|2800Mc||00:19:00|normal|b1,g1|jobid_1194|
1195|1195|micro|normal|account2|user5|1005|user5|1005|2021-02-12T01:22:51|2021-02-12T01:22:51|2021-02-12T01:47:53|2021-02-12T01:52:12|00:04:19|0:0|COMPLETED|1|12|12|2800Mc||00:13:00|normal|n4|jobid_1195|
1196|1196|micro|normal|account2|user4|1004|user4|1004|2021-02-12T01:24:07|2021-02-12T01:24:07|2021-02-12T01:45:53|2021-02-12T01:50:05|00:04:12|0:0|COMPLETED|1|1|1|2800Mc||00:12:00|normal|m2|jobid_1196|
1197|1197|micro|normal|account2|user4|1004|user4|1004|2021-02-12T01:24:28|2021-02-12T01:24:28|2021-02-12T02:43:14|2021-02-12T02:47:12|00:03:58|0:0|COMPLETED|1|1|1|2800Mc|gpu:1|00:06:00|normal|g1|jobid_1197|
1198|1198|micro|normal|account1|user3|1003|user3|1003|2021-02-12T01:25:00|2021-02-12T01:25:00|2021-02-12T02:11:25|2021-02-12T02:40:25|00:29:00|0:0|COMPLETED|4|48|48|2800Mc||00:29:00|normal|n[1-4]|jobid_1198|
